CONS_NO,DATA_DATE,KWH
11,2015/2/28,6.01
11,2015/3/1,3.24
11,2015/3/2,4.36
11,2015/3/3,3.77
11,2015/3/4,5.02
11,2015/3/5,5.44
11,2015/3/6,5.43
11,2015/3/7,5.72
11,2015/3/8,5.18
11,2015/3/9,4.4
11,2015/3/10,5.31
11,2015/3/11,5.98
11,2015/3/12,7.19
11,2015/3/13,5.31
11,2015/3/14,4.23
11,2015/3/15,2.79
11,2015/3/16,4.99
11,2015/3/17,6.07
11,2015/3/18,5.55
11,2015/3/19,5.52
11,2015/3/20,5.38
11,2015/3/21,2.03
11,2015/3/22,4.4
11,2015/3/23,3.46
11,2015/3/24,5.33
11,2015/3/25,5.59
11,2015/3/26,7.49
11,2015/3/27,7.88
11,2015/3/28,4.68
11,2015/3/29,3.98
11,2015/3/30,6.18
11,2015/3/31,4.05
11,2015/4/1,4.65
11,2015/4/2,5.87
11,2015/4/3,6.14
11,2015/4/4,7.29
11,2015/4/5,5.37
11,2015/4/6,8.82
11,2015/4/7,9.97
11,2015/4/8,13.51
11,2015/4/9,10.22
11,2015/4/10,8
11,2015/4/11,4.19
11,2015/4/12,4.13
11,2015/4/13,8.86
11,2015/4/14,7.49
11,2015/4/15,5.26
11,2015/4/16,4.43
11,2015/4/17,7.99
11,2015/4/18,9.29
11,2015/4/19,8.64
11,2015/4/20,8.94
11,2015/4/21,12.88
11,2015/4/22,7.38
11,2015/4/23,6.27
11,2015/4/24,4.97
11,2015/4/25,4.46
11,2015/4/26,5.02
11,2015/4/27,6.46
11,2015/4/28,4.95
11,2015/4/29,5
11,2015/4/30,6.27
11,2015/5/1,4.17
11,2015/5/2,3.42
11,2015/5/3,4.86
11,2015/5/4,6.37
11,2015/5/5,5.03
11,2015/5/6,4.65
11,2015/5/7,6.28
11,2015/5/8,6.09
11,2015/5/9,4.67
11,2015/5/10,7.9
11,2015/5/11,4.67
11,2015/5/12,4.39
11,2015/5/13,6.98
11,2015/5/14,6.39
11,2015/5/15,6.48
11,2015/5/21,5.67
11,2015/5/22,8.52
11,2015/5/23,7.39
11,2015/5/24,4.01
11,2015/5/25,0
11,2015/5/26,7.4
11,2015/5/27,6.06
11,2015/5/28,5.55
11,2015/5/29,4.95
11,2015/5/30,5.28
11,2015/5/31,6.89
11,2015/6/1,2.72
11,2015/6/2,3.2
11,2015/6/3,5.14
11,2015/6/4,4.4
11,2015/6/5,4.17
11,2015/6/6,8.07
11,2015/6/7,4.19
11,2015/6/8,6.35
11,2015/6/9,4.88
11,2015/6/11,5.92
11,2015/6/12,8.37
11,2015/6/13,5.92
11,2015/6/14,4.34
11,2015/6/15,7.21
11,2015/6/16,4.48
11,2015/6/17,3.73
11,2015/6/18,7.27
11,2015/6/19,6.56
11,2015/6/20,5.22
11,2015/6/21,5.36
11,2015/6/22,3.79
11,2015/6/23,5.37
11,2015/6/24,3.63
11,2015/6/25,7.93
11,2015/6/26,3.5
11,2015/6/27,4.34
11,2015/6/28,7
11,2015/6/29,3.7
11,2015/6/30,5.52
11,2015/7/1,6.31
11,2015/7/2,3.65
11,2015/7/3,2.99
11,2015/7/4,5.69
11,2015/7/5,6.82
11,2015/7/6,6.08
11,2015/7/7,5.73
11,2015/7/8,5.33
11,2015/7/9,5.2
11,2015/7/10,7.08
11,2015/7/11,13.93
11,2015/7/12,26.87
11,2015/7/13,18.98
11,2015/7/14,17.41
11,2015/7/15,20.17
11,2015/7/16,10.34
11,2015/7/17,10.46
11,2015/7/18,6.89
11,2015/7/19,12.75
11,2015/7/20,9.39
11,2015/7/21,13.01
11,2015/7/22,9.4
11,2015/7/23,13.23
11,2015/7/24,21.19
11,2015/7/25,9.84
11,2015/7/26,19.07
11,2015/7/27,23.77
11,2015/7/28,26.54
11,2015/7/29,26.69
11,2015/7/30,29.91
11,2015/7/31,26.3
11,2015/8/1,29.7
11,2015/8/2,32
11,2015/8/3,11.41
11,2015/8/4,10.24
11,2015/8/5,6.48
11,2015/8/6,4.67
11,2015/8/7,5.28
11,2015/8/8,22.34
11,2015/8/9,19.2
11,2015/8/10,12.98
11,2015/8/11,19.61
11,2015/8/12,16.31
11,2015/8/13,21.4
11,2015/8/14,15.03
11,2015/8/15,2.64
11,2015/8/16,4.16
11,2015/8/17,3.19
11,2015/8/18,5.59
11,2015/8/19,7.32
11,2015/8/20,5.54
11,2015/8/21,4.29
11,2015/8/22,8.07
11,2015/8/23,18.52
11,2015/8/24,7.17
11,2015/8/25,5.7
11,2015/8/26,10.06
11,2015/8/27,7.27
11,2015/8/28,21.14
11,2015/8/29,7.32
11,2015/8/30,9.84
11,2015/8/31,15.22
11,2015/9/1,5.92
11,2015/9/2,6.88
11,2015/9/3,5.26
11,2015/9/4,6.17
11,2015/9/5,4.75
11,2015/9/6,6.23
11,2015/9/7,7.42
11,2015/9/8,5.28
11,2015/9/9,5.55
11,2015/9/10,5.74
11,2015/9/11,6.13
11,2015/9/12,4.33
11,2015/9/13,6.82
11,2015/9/14,5.3
11,2015/9/15,4.59
11,2015/9/16,6.61
11,2015/9/17,4.91
11,2015/9/18,4.34
11,2015/9/19,4.66
11,2015/9/20,5.6
11,2015/9/21,4
11,2015/9/22,5.87
11,2015/9/23,5.1
11,2015/9/24,6.37
11,2015/9/25,7.28
11,2015/9/26,4.07
11,2015/9/27,5.5
11,2015/9/28,4.9
11,2015/9/29,6.16
11,2015/9/30,3.32
11,2015/10/1,5.97
11,2015/10/2,3.35
11,2015/10/3,5.53
11,2015/10/4,3.85
11,2015/10/5,5.08
11,2015/10/6,3.52
11,2015/10/7,6.7
11,2015/10/8,6.68
11,2015/10/9,4.76
11,2015/10/10,6.1
11,2015/10/11,4.77
11,2015/10/12,4.89
11,2015/10/13,3.87
11,2015/10/14,5.33
11,2015/10/15,5.32
11,2015/10/16,4.74
11,2015/10/17,3.92
11,2015/10/18,9.69
11,2015/10/19,5.66
11,2015/10/20,7.82
11,2015/10/21,3.66
11,2015/10/22,7.13
11,2015/10/23,6.03
11,2015/10/24,7.49
11,2015/10/25,5.32
11,2015/10/26,5.98
11,2015/10/27,6.86
11,2015/10/28,5.47
11,2015/10/29,6.47
11,2015/10/30,5.11
11,2015/10/31,4.5
11,2015/11/1,6.3
11,2015/11/2,5.57
11,2015/11/3,3.64
11,2015/11/4,4.34
11,2015/11/5,4.78
11,2015/11/6,3.73
11,2015/11/7,4.73
11,2015/11/8,33.71
11,2015/11/9,20.12
11,2015/11/10,4.62
11,2015/11/11,3.54
11,2015/11/12,4.03
11,2015/11/13,40.02
11,2015/11/14,32.04
11,2015/11/15,26.26
11,2015/11/16,14.24
11,2015/11/17,4.61
11,2015/11/18,3.36
11,2015/11/19,6.12
11,2015/11/20,3.29
11,2015/11/21,4.2
11,2015/11/22,7.31
11,2015/11/23,4.18
11,2015/11/24,5.43
11,2015/11/25,4.9
11,2015/11/26,4.22
11,2015/11/27,5
11,2015/11/28,4.11
11,2015/11/29,5.31
11,2015/11/30,4.87
11,2015/12/1,5.32
11,2015/12/2,3.3
11,2015/12/3,4.94
11,2015/12/4,3.81
11,2015/12/5,4.82
11,2015/12/6,4.7
11,2015/12/7,3.59
11,2015/12/8,3.3
11,2015/12/9,4.27
11,2015/12/10,3.36
11,2015/12/11,3.84
11,2015/12/12,4.82
11,2015/12/13,4.04
11,2015/12/14,5.12
11,2015/12/15,3.76
11,2015/12/16,4.58
11,2015/12/17,3.87
11,2015/12/18,7.81
11,2015/12/19,5.96
11,2015/12/20,9.25
11,2015/12/21,4.48
11,2015/12/22,3.88
11,2015/12/23,5.55
11,2015/12/24,3.56
11,2015/12/25,6.52
11,2015/12/26,3.53
11,2015/12/27,5
11,2015/12/28,5.29
11,2015/12/29,3.69
11,2015/12/30,5.42
11,2015/12/31,5.18
11,2016/1/1,7.85
11,2016/1/2,2.82
11,2016/1/3,5.37
11,2016/1/4,4.81
11,2016/1/5,6.13
11,2016/1/6,4.29
11,2016/1/7,6.36
11,2016/1/8,5.91
11,2016/1/9,5.49
11,2016/1/10,5.95
11,2016/1/11,5.75
11,2016/1/12,4.91
11,2016/1/13,5.25
11,2016/1/14,6.52
11,2016/1/15,4.18
11,2016/1/16,5.23
11,2016/1/17,5.55
11,2016/1/18,5.42
11,2016/1/19,6.76
11,2016/1/20,6.25
11,2016/1/21,5.92
11,2016/1/22,6.86
11,2016/1/23,5.74
11,2016/1/24,5.45
11,2016/1/25,4.68
11,2016/1/26,4.98
11,2016/1/27,5.75
11,2016/1/28,6.43
11,2016/1/29,4.11
11,2016/1/30,7.9
11,2016/1/31,5.04
11,2016/2/1,3.8
11,2016/2/2,4.45
11,2016/2/3,4.25
11,2016/2/4,4.83
11,2016/2/5,6
11,2016/2/6,6.04
11,2016/2/7,6.7
11,2016/2/8,5.58
11,2016/2/9,6.13
11,2016/2/10,0
11,2016/2/11,0
11,2016/2/12,5.42
11,2016/2/13,2.85
11,2016/2/14,6.18
11,2016/2/15,6.06
11,2016/2/16,4.31
11,2016/2/17,5.74
11,2016/2/18,3.02
11,2016/2/19,4.31
11,2016/2/20,5.79
11,2016/2/21,6.04
11,2016/2/22,5.27
11,2016/2/23,4.79
11,2016/2/24,5.71
11,2016/2/25,5.24
11,2016/2/26,3.03
11,2016/2/27,5.06
11,2016/2/28,5.48
11,2016/2/29,3.65
11,2016/3/1,5.21
11,2016/3/2,4.85
11,2016/3/3,5.36
11,2016/3/4,5.56
11,2016/3/5,4.59
11,2016/3/6,6.79
11,2016/3/7,6.22
11,2016/3/8,6.53
11,2016/3/9,5.55
11,2016/3/10,6.65
11,2016/3/11,5.33
11,2016/3/12,4.06
11,2016/3/13,6.18
11,2016/3/14,4.33
11,2016/3/15,5.56
11,2016/3/16,5.02
11,2016/3/17,4.59
11,2016/3/18,3.39
11,2016/3/19,3.49
11,2016/3/20,3.81
11,2016/3/21,4.14
11,2016/3/22,5.36
11,2016/3/23,5
11,2016/3/24,4.4
11,2016/3/25,4.84
11,2016/3/26,3.13
11,2016/3/27,3.58
11,2016/3/28,2.92
11,2016/3/29,3.67
11,2016/3/30,3.25
11,2016/3/31,3.79
11,2016/4/1,3.61
11,2016/4/2,3.26
11,2016/4/3,4.15
11,2016/4/4,4.45
11,2016/4/5,3.89
11,2016/4/6,4.31
11,2016/4/7,6.05
11,2016/4/8,4.15
11,2016/4/9,3.45
11,2016/4/10,4.12
11,2016/4/11,5.16
11,2016/4/12,3.52
11,2016/4/13,3.8
11,2016/4/14,6.5
11,2016/4/15,3.76
11,2016/4/16,5.17
11,2016/4/17,3.95
11,2016/4/18,4.27
11,2016/4/19,4.55
11,2016/4/20,3.22
11,2016/4/21,2.8
11,2016/4/22,3.99
11,2016/4/23,4.12
11,2016/4/24,5.04
11,2016/4/25,3.44
11,2016/4/26,4.34
11,2016/4/27,4.38
11,2016/4/28,3.66
11,2016/4/29,3.84
11,2016/4/30,3.97
11,2016/5/1,5.47
11,2016/5/2,5.23
11,2016/5/3,4.73
11,2016/5/4,3.37
11,2016/5/5,3.75
11,2016/5/6,3.4
11,2016/5/7,4.6
11,2016/5/8,5.49
11,2016/5/9,4.45
11,2016/5/10,4.66
11,2016/5/11,5.22
11,2016/5/12,5.28
11,2016/5/13,5.66
11,2016/5/14,5.67
11,2016/5/15,4.74
11,2016/5/16,3.57
11,2016/5/17,3.7
11,2016/5/18,4.46
11,2016/5/19,5.23
11,2016/5/20,4.92
11,2016/5/21,3.23
11,2016/5/22,4.71
11,2016/5/23,5.65
11,2016/5/24,NA
11,2016/5/27,NA
11,2016/6/3,NA
11,2016/6/6,4.07
11,2016/6/7,5.1
11,2016/6/8,3.69
11,2016/6/9,5.36
11,2016/6/10,11.05
11,2016/6/11,11.62
11,2016/6/12,8.88
11,2016/6/13,6.68
11,2016/6/14,5.65
11,2016/6/15,5.81
11,2016/6/16,4.48
11,2016/6/17,5.21
11,2016/6/18,17.38
11,2016/6/19,18.24
11,2016/6/20,29.43
11,2016/6/21,24.13
11,2016/6/22,23.91
11,2016/6/23,24.21
11,2016/6/24,12.73
11,2016/6/25,16.61
11,2016/6/26,17.54
11,2016/6/27,16.21
11,2016/6/28,22.1
11,2016/6/29,14.77
11,2016/6/30,22.01
11,2016/7/1,23.75
11,2016/7/2,14.13
11,2016/7/3,11.9
11,2016/7/4,20.92
11,2016/7/5,8.35
11,2016/7/6,20.44
11,2016/7/7,26.11
11,2016/7/8,25.53
11,2016/7/9,27.57
11,2016/7/10,10.64
11,2016/7/11,20.25
11,2016/7/12,22.3
11,2016/7/13,21.33
11,2016/7/14,7.21
11,2016/7/15,6
11,2016/7/16,5.28
11,2016/7/17,7.51
11,2016/7/18,9.35
11,2016/7/19,6.37
11,2016/7/20,6.23
11,2016/7/21,6.99
11,2016/7/22,15.92
11,2016/7/23,16.27
11,2016/7/24,13.72
11,2016/7/25,18.73
11,2016/7/26,3.99
11,2016/7/27,3.79
11,2016/7/28,3.95
11,2016/7/29,26.4
11,2016/7/30,36.49
11,2016/7/31,24.9
11,2016/8/1,13.56
11,2016/8/2,21.88
11,2016/8/3,24.11
11,2016/8/4,20.46
11,2016/8/5,17.52
11,2016/8/6,13.83
11,2016/8/7,19.23
11,2016/8/8,10.42
11,2016/8/9,10.5
11,2016/8/10,4.58
11,2016/8/11,4.37
11,2016/8/12,29.78
11,2016/8/13,29.41
11,2016/8/14,31.3
11,2016/8/15,34.55
11,2016/8/16,31.25
11,2016/8/17,22.99
11,2016/8/18,23.61
11,2016/8/19,24.26
11,2016/8/20,34.32
11,2016/8/21,17.09
11,2016/8/22,22.01
11,2016/8/23,21.87
11,2016/8/24,25.08
11,2016/8/25,27.48
11,2016/8/26,4.82
11,2016/8/27,3.44
11,2016/8/28,3.98
11,2016/8/29,5.27
11,2016/8/30,4.06
11,2016/8/31,5.19
11,2016/9/2,5.68
11,2016/9/3,5.19
11,2016/9/4,5.04
11,2016/9/5,5.61
11,2016/9/6,5.78
11,2016/9/7,4.43
11,2016/9/8,4.21
11,2016/9/9,5.79
11,2016/9/10,6.83
11,2016/9/11,5.02
11,2016/9/12,5.67
11,2016/9/13,3.68
11,2016/9/14,5.01
11,2016/9/15,4.22
11,2016/9/16,4.96
11,2016/9/17,3.83
11,2016/9/18,4.53
11,2016/9/19,4.32
11,2016/9/20,5.29
11,2016/9/21,3.6
11,2016/9/22,2.97
11,2016/9/23,3.98
11,2016/9/24,5.42
11,2016/9/25,5.66
11,2016/9/26,7.95
11,2016/9/27,5.4
11,2016/9/28,5.54
11,2016/9/29,5.68
11,2016/9/30,5.08
11,2016/10/1,5.14
11,2016/10/2,5.73
11,2016/10/3,5.96
11,2016/10/4,5.51
11,2016/10/5,4.45
11,2016/10/6,6.26
11,2016/10/7,4.84
11,2016/10/8,6.53
11,2016/10/9,4.81
11,2016/10/10,5.51
11,2016/10/11,4.94
11,2016/10/12,5.27
11,2016/10/13,5.54
11,2016/10/14,5.26
11,2016/10/15,4.29
11,2016/10/16,6.21
11,2016/10/17,5.11
11,2016/10/18,4.84
11,2016/10/19,7.05
11,2016/10/20,4.63
11,2016/10/21,4.4
11,2016/10/22,3.98
11,2016/10/23,4.23
11,2016/10/24,4.83
11,2016/10/25,5.12
11,2016/10/26,5.19
11,2016/10/27,3.48
11,2016/10/28,3.52
11,2016/10/29,NA
11,2016/11/4,5.81
11,2016/11/5,4.75
11,2016/11/6,4.75
11,2016/11/7,4.88
11,2016/11/8,5.37
11,2016/11/9,4.74
11,2016/11/10,4.72
11,2016/11/11,5.03
11,2016/11/12,5.15
11,2016/11/13,5.4
11,2016/11/14,6.91
11,2016/11/15,5.34
11,2016/11/16,5.27
11,2016/11/17,5.02
11,2016/11/18,5.02
11,2016/11/19,5.02
11,2016/11/20,6.2
11,2016/11/21,5.44
11,2016/11/22,6.11
11,2016/11/23,4.43
11,2016/11/24,3.38
11,2016/11/25,3.66
11,2016/11/26,3.28
11,2016/11/27,5.57
11,2016/11/28,4.21
11,2016/11/29,5.49
11,2016/11/30,4.46
11,2016/12/1,5.98
11,2016/12/2,5.85
11,2016/12/3,4.77
11,2016/12/4,3.69
11,2016/12/5,5.82
11,2016/12/6,4.05
11,2016/12/7,5.42
11,2016/12/8,3.95
11,2016/12/9,4.64
11,2016/12/10,5.71
11,2016/12/11,4.31
11,2016/12/12,5.47
11,2016/12/13,5.08
11,2016/12/14,5.81
11,2016/12/15,4.78
11,2016/12/16,5.31
11,2016/12/17,4.52
11,2016/12/18,4.47
11,2016/12/19,4.06
11,2016/12/20,4.83
11,2016/12/21,5.94
11,2016/12/22,4.55
11,2016/12/23,4.59
11,2016/12/24,5.38
11,2016/12/25,6.13
11,2016/12/26,6.27
11,2016/12/27,5.52
11,2016/12/28,4.95
11,2016/12/30,5.39
11,2016/12/31,5.95
11,2017/1/1,4.52
11,2017/1/2,6.41
11,2017/1/3,4.73
11,2017/1/4,5.23
11,2017/1/5,4.59
11,2017/1/6,5.53
11,2017/1/7,5.33
11,2017/1/8,5.16
11,2017/1/9,4.73
11,2017/1/10,6.76
11,2017/1/11,5.6
11,2017/1/12,4.43
11,2017/1/13,5.24
11,2017/1/14,5.17
11,2017/1/15,7.44
11,2017/1/16,6.06
11,2017/1/17,5.88
11,2017/1/18,6.66
11,2017/1/19,5.11
11,2017/1/20,6.34
11,2017/1/21,4.71
11,2017/1/22,5.88
11,2017/1/23,3.88
11,2017/1/24,4.5
11,2017/1/25,3.65
11,2017/1/26,5.52
11,2017/1/27,3.89
11,2017/1/28,6.49
11,2017/1/29,5.61
11,2017/1/30,4.93
11,2017/1/31,5.32
11,2017/2/1,3.28
11,2017/2/2,5.3
11,2017/2/3,6.91
11,2017/2/4,4.91
11,2017/2/5,4.45
11,2017/2/6,4.03
11,2017/2/7,4.18
12,2015/1/1,0.11
12,2015/1/2,0.44
12,2015/1/3,0.28
12,2015/1/4,0.14
12,2015/1/5,0.11
12,2015/1/6,0.29
12,2015/1/7,0.1
12,2015/1/8,0.33
12,2015/1/9,0.48
12,2015/1/10,0.29
12,2015/1/11,0.32
12,2015/1/12,0.4
12,2015/1/13,0.35
12,2015/1/14,0.34
12,2015/1/15,0.39
12,2015/1/16,0.51
12,2015/1/17,0.28
12,2015/1/18,0.11
12,2015/1/19,0.11
12,2015/1/20,0.12
12,2015/1/21,0.11
12,2015/1/22,0.11
12,2015/1/23,0.15
12,2015/1/24,0.13
12,2015/1/25,0.13
12,2015/1/26,0.11
12,2015/1/27,0.19
12,2015/1/28,0.11
12,2015/1/29,0.11
12,2015/1/30,0.22
12,2015/1/31,0.11
12,2015/2/1,0.36
12,2015/2/2,0.11
12,2015/2/3,0.12
12,2015/2/4,0.11
12,2015/2/5,0.11
12,2015/2/6,0.12
12,2015/2/7,0.39
12,2015/2/8,0.16
12,2015/2/9,0.44
12,2015/2/10,0.3
12,2015/2/11,0.19
12,2015/2/12,0.12
12,2015/2/13,0.11
12,2015/2/14,0.12
12,2015/2/15,0.15
12,2015/2/16,0.11
12,2015/2/17,0.12
12,2015/2/18,0.12
12,2015/2/19,0.11
12,2015/2/20,0.12
12,2015/2/21,0.12
12,2015/2/22,0.11
12,2015/2/23,0.12
12,2015/2/24,0.12
12,2015/2/25,0.22
12,2015/2/26,0.33
12,2015/2/27,0.42
12,2015/2/28,0.36
12,2015/3/1,0.12
12,2015/3/2,0.11
12,2015/3/3,0.12
12,2015/3/4,0.16
12,2015/3/5,0.12
12,2015/3/6,0.32
12,2015/3/7,0.23
12,2015/3/8,0.16
12,2015/3/9,0.12
12,2015/3/10,0.23
12,2015/3/11,0.28
12,2015/3/12,0.33
12,2015/3/13,0.15
12,2015/3/14,0.11
12,2015/3/15,0.26
12,2015/3/16,0.79
12,2015/3/17,0.54
12,2015/3/18,0.32
12,2015/3/19,0.2
12,2015/3/20,0.35
12,2015/3/21,0.8
12,2015/3/22,0.93
12,2015/3/23,0.83
12,2015/3/24,0.69
12,2015/3/25,0.69
12,2015/3/26,0.29
12,2015/3/27,0.78
12,2015/3/28,0.62
12,2015/3/29,0.05
12,2015/3/30,0.83
12,2015/3/31,0.52
12,2015/4/1,0.57
12,2015/4/2,0.22
12,2015/4/3,0.11
12,2015/4/4,0.58
12,2015/4/5,0
12,2015/4/6,0.21
12,2015/4/7,0.97
12,2015/4/8,0.16
12,2015/4/9,0.36
12,2015/4/10,0.22
12,2015/4/11,0.17
12,2015/4/12,0.15
12,2015/4/13,0.16
12,2015/4/14,0.23
12,2015/4/15,0.32
12,2015/4/16,0.25
12,2015/4/17,0.17
12,2015/4/18,0.13
12,2015/4/19,0.11
12,2015/4/20,0.11
12,2015/4/21,0.55
12,2015/4/22,0.23
12,2015/4/23,0.89
12,2015/4/24,0.1
12,2015/4/25,1.58
12,2015/4/26,1.58
12,2015/4/27,0.15
12,2015/4/28,0.19
12,2015/4/29,0.16
12,2015/4/30,0.1
12,2015/5/1,0.18
12,2015/5/2,0.1
12,2015/5/3,0.19
12,2015/5/4,0.1
12,2015/5/5,0.11
12,2015/5/6,0.1
12,2015/5/7,0.1
12,2015/5/8,0.11
12,2015/5/9,0.1
12,2015/5/10,0.11
12,2015/5/11,0.1
12,2015/5/12,0.11
12,2015/5/13,0.1
12,2015/5/14,0.1
12,2015/5/15,0.11
12,2015/5/21,0.11
12,2015/5/22,0.1
12,2015/5/23,0.1
12,2015/5/24,0.33
12,2015/5/25,0.1
12,2015/5/26,0.44
12,2015/5/27,0.31
12,2015/5/28,0.01
12,2015/5/29,0.2
12,2015/5/30,0.37
12,2015/5/31,0.37
12,2015/6/1,0.37
12,2015/6/2,0.32
12,2015/6/3,0.02
12,2015/6/4,0.02
12,2015/6/5,0.01
12,2015/6/6,0.02
12,2015/6/7,0.01
12,2015/6/8,0.12
12,2015/6/9,0.01
12,2015/6/11,0.01
12,2015/6/12,0.16
12,2015/6/13,0.55
12,2015/6/14,0.01
12,2015/6/15,0.07
12,2015/6/16,0.01
12,2015/6/17,0.01
12,2015/6/18,0.06
12,2015/6/19,0.01
12,2015/6/20,0.01
12,2015/6/21,0.01
12,2015/6/22,0.01
12,2015/6/23,0.01
12,2015/6/24,0.14
12,2015/6/25,0.04
12,2015/6/26,0.37
12,2015/6/27,0.01
12,2015/6/28,0.02
12,2015/6/29,0.02
12,2015/6/30,0.01
12,2015/7/1,0.05
12,2015/7/2,0.01
12,2015/7/3,0.02
12,2015/7/4,0.02
12,2015/7/5,0
12,2015/7/6,0.01
12,2015/7/7,0
12,2015/7/8,0
12,2015/7/9,0.05
12,2015/7/10,0.02
12,2015/7/11,0.01
12,2015/7/12,0.02
12,2015/7/13,0.01
12,2015/7/14,0.01
12,2015/7/15,0.2
12,2015/7/16,0.01
12,2015/7/17,0.01
12,2015/7/18,0.01
12,2015/7/19,0.01
12,2015/7/20,0.01
12,2015/7/21,0.01
12,2015/7/22,0.01
12,2015/7/23,0.01
12,2015/7/24,0.09
12,2015/7/25,0.03
12,2015/7/26,0.03
12,2015/7/27,0.02
12,2015/7/28,0.03
12,2015/7/29,0.02
12,2015/7/30,0.03
12,2015/7/31,0.02
12,2015/8/1,0.04
12,2015/8/2,0.03
12,2015/8/3,2.02
12,2015/8/4,0.36
12,2015/8/5,0.27
12,2015/8/6,0.26
12,2015/8/7,0.26
12,2015/8/8,0.27
12,2015/8/9,0.26
12,2015/8/10,0.27
12,2015/8/11,0.26
12,2015/8/12,0.23
12,2015/8/13,0.04
12,2015/8/14,0.03
12,2015/8/15,0.04
12,2015/8/16,0.03
12,2015/8/17,0.02
12,2015/8/18,0.03
12,2015/8/19,0.04
12,2015/8/20,0.03
12,2015/8/21,0.03
12,2015/8/22,0.07
12,2015/8/23,0.08
12,2015/8/24,0.02
12,2015/8/25,0.03
12,2015/8/26,0.02
12,2015/8/27,0.04
12,2015/8/28,0.02
12,2015/8/29,0.03
12,2015/8/30,0.02
12,2015/8/31,0.03
12,2015/9/1,0.03
12,2015/9/2,0.03
12,2015/9/3,0.03
12,2015/9/4,0.03
12,2015/9/5,0.03
12,2015/9/6,0.02
12,2015/9/7,0.02
12,2015/9/8,0.13
12,2015/9/9,0.03
12,2015/9/10,0.03
12,2015/9/11,0.03
12,2015/9/12,0.03
12,2015/9/13,0.03
12,2015/9/14,0.04
12,2015/9/15,0.03
12,2015/9/16,0.02
12,2015/9/17,0.04
12,2015/9/18,0.03
12,2015/9/19,0.03
12,2015/9/20,0.03
12,2015/9/21,0.03
12,2015/9/22,0.03
12,2015/9/23,0.03
12,2015/9/24,0.03
12,2015/9/25,0.22
12,2015/9/26,0.04
12,2015/9/27,0.03
12,2015/9/28,0.76
12,2015/9/29,2.7
12,2015/9/30,0.89
12,2015/10/1,0.68
12,2015/10/2,0.66
12,2015/10/3,1.52
12,2015/10/4,1.23
12,2015/10/5,1.14
12,2015/10/6,1.2
12,2015/10/7,0.97
12,2015/10/8,1.98
12,2015/10/9,1.19
12,2015/10/10,0.62
12,2015/10/11,0.86
12,2015/10/12,0.32
12,2015/10/13,1.51
12,2015/10/14,1.19
12,2015/10/15,0.85
12,2015/10/16,1.05
12,2015/10/17,0.38
12,2015/10/18,0.71
12,2015/10/19,0.75
12,2015/10/20,0.91
12,2015/10/21,0.66
12,2015/10/22,0.54
12,2015/10/23,0.65
12,2015/10/24,0.55
12,2015/10/25,0.73
12,2015/10/26,0.53
12,2015/10/27,1.63
12,2015/10/28,0.23
12,2015/10/29,0.81
12,2015/10/30,0.05
12,2015/10/31,0.05
12,2015/11/1,0.05
12,2015/11/2,0.04
12,2015/11/3,0.05
12,2015/11/4,0.05
12,2015/11/5,0.05
12,2015/11/6,0.11
12,2015/11/7,0.54
12,2015/11/8,0.79
12,2015/11/9,0.73
12,2015/11/10,0.49
12,2015/11/11,0.05
12,2015/11/12,0.05
12,2015/11/13,0.06
12,2015/11/14,0.05
12,2015/11/15,0.07
12,2015/11/16,0.05
12,2015/11/17,0.04
12,2015/11/18,0.04
12,2015/11/19,0.04
12,2015/11/20,0.04
12,2015/11/21,0.04
12,2015/11/22,0.04
12,2015/11/23,0.05
12,2015/11/24,0.05
12,2015/11/25,0.04
12,2015/11/26,0.04
12,2015/11/27,0.05
12,2015/11/28,0.05
12,2015/11/29,0.05
12,2015/11/30,0.04
12,2015/12/1,0.05
12,2015/12/2,0.07
12,2015/12/3,0.11
12,2015/12/4,0.05
12,2015/12/5,0.05
12,2015/12/6,0.04
12,2015/12/7,0.05
12,2015/12/8,0.05
12,2015/12/9,0.05
12,2015/12/10,0.05
12,2015/12/11,0.05
12,2015/12/12,0.05
12,2015/12/13,0.05
12,2015/12/14,0.05
12,2015/12/15,0.05
12,2015/12/16,0.05
12,2015/12/17,0.19
12,2015/12/18,0.04
12,2015/12/19,0.05
12,2015/12/20,0.05
12,2015/12/21,0.04
12,2015/12/22,0.05
12,2015/12/23,0.05
12,2015/12/24,0.04
12,2015/12/25,0.05
12,2015/12/26,0.06
12,2015/12/27,0.05
12,2015/12/28,0.27
12,2015/12/29,0.05
12,2015/12/30,0.04
12,2015/12/31,0.05
12,2016/1/1,0.05
12,2016/1/2,0.06
12,2016/1/3,0.05
12,2016/1/4,0.05
12,2016/1/5,0.05
12,2016/1/6,0.68
12,2016/1/7,0.05
12,2016/1/8,0.05
12,2016/1/9,0.06
12,2016/1/10,0.05
12,2016/1/11,0.05
12,2016/1/12,0.05
12,2016/1/13,0.64
12,2016/1/14,0.58
12,2016/1/15,0.12
12,2016/1/16,0.05
12,2016/1/17,0.06
12,2016/1/18,0.05
12,2016/1/19,0.22
12,2016/1/20,0.35
12,2016/1/21,0.05
12,2016/1/22,0.05
12,2016/1/23,0.18
12,2016/1/24,0.4
12,2016/1/25,0.39
12,2016/1/26,0.35
12,2016/1/27,0.04
12,2016/1/28,0.05
12,2016/1/29,0.04
12,2016/1/30,0.05
12,2016/1/31,0.05
